0 , 0
2.5 , 5
5 , 0
0.0 , 0.0
0.05 , 0.099
0.1 , 0.196
0.15 , 0.291
0.19999999999999998 , 0.38399999999999995
0.25 , 0.475
0.3 , 0.564
0.35000000000000003 , 0.651
0.4 , 0.736
0.44999999999999996 , 0.819
0.49999999999999994 , 0.8999999999999999
0.5499999999999999 , 0.9789999999999999
0.5999999999999999 , 1.0559999999999998
0.6499999999999999 , 1.1309999999999998
0.6999999999999998 , 1.2039999999999997
0.75 , 1.275
0.7999999999999999 , 1.3439999999999999
0.8500000000000001 , 1.411
0.9 , 1.476
0.9500000000000002 , 1.5390000000000001
1.0000000000000002 , 1.6000000000000003
1.0500000000000003 , 1.6590000000000003
1.1000000000000003 , 1.7160000000000002
1.1500000000000004 , 1.7710000000000004
1.2000000000000002 , 1.8240000000000003
1.2500000000000004 , 1.8750000000000004
1.3000000000000003 , 1.9240000000000004
1.3500000000000005 , 1.9710000000000005
1.4000000000000004 , 2.0160000000000005
1.4500000000000006 , 2.0590000000000006
1.5000000000000007 , 2.1000000000000005
1.5500000000000007 , 2.1390000000000007
1.6000000000000005 , 2.1760000000000006
1.6500000000000008 , 2.2110000000000007
1.7000000000000008 , 2.2440000000000007
1.7500000000000009 , 2.275000000000001
1.8000000000000007 , 2.3040000000000003
1.850000000000001 , 2.3310000000000004
1.900000000000001 , 2.3560000000000008
1.950000000000001 , 2.3790000000000004
2.000000000000001 , 2.4000000000000004
2.050000000000001 , 2.4190000000000005
2.1000000000000014 , 2.436000000000001
2.1500000000000012 , 2.4510000000000005
2.200000000000001 , 2.4640000000000004
2.2500000000000013 , 2.4750000000000005
2.3000000000000016 , 2.4840000000000004
2.3500000000000014 , 2.4910000000000005
2.4000000000000012 , 2.4960000000000004
2.4500000000000015 , 2.4990000000000006
2.500000000000001 , 2.5
2.5500000000000007 , 2.4989999999999997
2.6000000000000014 , 2.496
2.6500000000000012 , 2.4909999999999997
2.7000000000000015 , 2.484
2.750000000000001 , 2.4749999999999996
2.8000000000000016 , 2.464
2.8500000000000014 , 2.4509999999999996
2.9000000000000012 , 2.4359999999999995
2.9500000000000015 , 2.4189999999999996
3.0000000000000018 , 2.3999999999999995
3.0500000000000016 , 2.378999999999999
3.1000000000000014 , 2.355999999999999
3.1500000000000017 , 2.330999999999999
3.200000000000002 , 2.303999999999999
3.2500000000000018 , 2.274999999999999
3.300000000000002 , 2.243999999999999
3.3500000000000023 , 2.210999999999999
3.4000000000000017 , 2.1759999999999984
3.450000000000002 , 2.1389999999999985
3.500000000000002 , 2.0999999999999988
3.550000000000002 , 2.0589999999999984
3.6000000000000023 , 2.0159999999999982
3.650000000000002 , 1.970999999999998
3.700000000000002 , 1.923999999999998
3.7500000000000027 , 1.8749999999999978
3.8000000000000025 , 1.8239999999999976
3.8500000000000023 , 1.7709999999999977
3.900000000000002 , 1.7159999999999973
3.9500000000000024 , 1.6589999999999971
4.000000000000002 , 1.599999999999997
4.0500000000000025 , 1.538999999999997
4.100000000000002 , 1.4759999999999969
4.150000000000002 , 1.4109999999999967
4.200000000000003 , 1.3439999999999963
4.250000000000003 , 1.2749999999999961
4.3000000000000025 , 1.203999999999996
4.350000000000002 , 1.1309999999999958
4.400000000000002 , 1.0559999999999956
4.450000000000003 , 0.9789999999999955
4.500000000000003 , 0.8999999999999954
4.550000000000003 , 0.8189999999999952
4.600000000000003 , 0.735999999999995
4.650000000000003 , 0.6509999999999948
4.700000000000003 , 0.5639999999999946
4.7500000000000036 , 0.47499999999999437
4.800000000000003 , 0.38399999999999423
4.850000000000003 , 0.290999999999994
4.900000000000004 , 0.1959999999999938
4.950000000000003 , 0.09899999999999355
